;TCO (€/km);LCE (gGHG/km);TCO_Capex (€);TCO_Opex (€/km);Em_fc (gGHG/km);Em_vc (gGHG);FE;E_batt;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren
310;0.4352;686.7792;24302.0;0.24;672.9859;1717543.3116;5.1504;0.0;0.0;0.0;44.1006;0.0;496.7656;569.9895;0.0;0.0;873.7702;11.4708;10855.3782;1.7999;1.5842;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
311;0.3791;437.6565;24302.0;0.1882;424.0073;1737194.4597;3.5382;0.0;0.0;0.0;42.9193;0.0;443.3897;576.5232;0.0;0.0;895.1616;11.4464;11119.1755;1.9594;1.5154;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
312;0.4924;580.4501;24302.0;0.2329;562.4339;1687455.5832;5.0874;0.0;0.0;0.0;42.8179;0.0;408.0778;559.9858;0.0;0.0;851.8218;10.2286;9157.0028;2.3246;1.5081;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
313;0.353;373.094;24302.0;0.1701;359.8778;1755566.7508;3.3692;0.0;0.0;0.0;45.766;0.0;421.4182;582.6317;0.0;0.0;869.4028;11.7498;11305.2529;2.7969;1.6464;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
314;0.4291;391.5889;24302.0;0.1829;373.9486;1741053.889;3.2939;0.0;0.0;0.0;44.3137;0.0;433.6921;577.8064;0.0;0.0;896.7194;10.8061;9133.4689;2.6266;1.3929;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
315;0.3843;781.9477;24302.0;0.2023;769.0095;1727763.9418;5.8142;0.0;0.0;0.0;44.3964;0.0;506.2109;573.3877;0.0;0.0;898.5262;11.5156;11596.3821;2.8964;1.4159;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
316;0.4931;822.4837;24302.0;0.2355;803.6335;1778302.2543;5.644;0.0;0.0;0.0;42.6268;0.0;523.2338;590.1909;0.0;0.0;887.4812;10.1424;9301.4415;2.9914;1.6217;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
317;0.3961;451.0007;24302.0;0.1919;436.8334;1686342.1475;3.7768;0.0;0.0;0.0;43.1482;0.0;430.2259;559.6156;0.0;0.0;868.1013;10.4456;11395.2895;2.5024;1.7934;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
318;0.4258;617.9026;24302.0;0.2102;601.8819;1806151.9828;5.1312;0.0;0.0;0.0;45.0738;0.0;455.7834;599.4505;0.0;0.0;851.3577;10.604;10631.6658;2.9026;1.5984;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
319;0.4542;586.447;24302.0;0.2315;570.2842;1763466.6706;4.8663;0.0;0.0;0.0;43.6751;0.0;441.2334;585.2583;0.0;0.0;868.7367;10.4298;10461.0217;1.9042;1.5684;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
320;0.3879;603.9259;24302.0;0.1972;590.1011;1762189.6181;4.0622;0.0;0.0;0.0;43.5902;0.0;545.8785;584.8337;0.0;0.0;866.6961;11.8689;10739.4506;2.3416;1.592;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
321;0.4884;393.1662;24302.0;0.208;372.9612;1750962.9257;3.4976;0.0;0.0;0.0;44.5252;0.0;409.2997;581.101;0.0;0.0;880.9261;10.6268;8154.8459;2.1861;1.312;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
322;0.4328;780.7347;24302.0;0.2583;767.81;1799526.1078;5.8599;0.0;0.0;0.0;44.6489;0.0;504.3318;597.2475;0.0;0.0;889.8661;11.7629;11836.5674;1.599;1.5732;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
323;0.4907;661.3302;24302.0;0.2537;644.7941;1695473.4033;5.0453;0.0;0.0;0.0;44.965;0.0;495.3939;562.6516;0.0;0.0;879.368;11.8925;8621.5315;2.6554;1.8375;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
324;0.4425;586.9549;24302.0;0.2315;572.1715;1702388.3144;4.2961;0.0;0.0;0.0;42.6868;0.0;490.1031;564.9507;0.0;0.0;893.6672;10.3557;11120.0003;1.8568;1.8477;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
325;0.5346;697.4613;24302.0;0.2707;677.9081;1800621.7984;5.7595;0.0;0.0;0.0;44.6109;0.0;452.6568;597.6118;0.0;0.0;893.8636;10.5761;8707.242;2.0;1.558;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
326;0.4352;653.371;24302.0;0.2235;637.9787;1766903.8244;5.6593;0.0;0.0;0.0;45.938;0.0;446.4343;586.4011;0.0;0.0;860.2941;10.1644;11293.4871;2.9559;1.7143;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
327;0.4709;817.6936;24302.0;0.228;799.7979;1790433.3501;5.812;0.0;0.0;0.0;43.0897;0.0;511.1756;594.2243;0.0;0.0;850.4179;10.19;9818.2696;2.5344;1.4283;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
328;0.4804;483.3589;24302.0;0.2137;463.5278;1807155.9397;3.228;0.0;0.0;0.0;44.3427;0.0;548.9167;599.7843;0.0;0.0;859.2676;10.0062;9107.112;1.5859;1.3728;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
329;0.423;460.2648;24302.0;0.1837;442.6643;1787457.2706;3.0518;0.0;0.0;0.0;43.4626;0.0;543.4707;593.2348;0.0;0.0;882.8858;10.6066;9574.8757;2.9824;1.8054;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
330;0.4088;565.009;24302.0;0.2031;550.4163;1724042.2633;4.0567;0.0;0.0;0.0;45.3981;0.0;531.0044;572.1503;0.0;0.0;855.7653;11.0402;10701.3164;2.7069;1.8366;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
331;0.5008;662.7017;24302.0;0.2869;647.0503;1778576.8537;5.6764;0.0;0.0;0.0;43.712;0.0;429.5441;590.2822;0.0;0.0;869.1377;10.9448;10382.7818;1.563;1.7417;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
332;0.5153;492.0234;24302.0;0.2371;473.0213;1659776.9905;3.5252;0.0;0.0;0.0;44.7873;0.0;518.0764;550.7831;0.0;0.0;884.3104;10.3741;8419.7299;1.6041;1.4801;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
333;0.4407;419.0164;24302.0;0.195;401.846;1698100.895;3.2652;0.0;0.0;0.0;43.1808;0.0;458.1235;563.5252;0.0;0.0;891.6082;10.2311;9666.3229;2.7988;1.8978;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
334;0.423;509.0899;24302.0;0.2129;493.7813;1771081.7649;4.2354;0.0;0.0;0.0;45.1522;0.0;453.7965;587.7902;0.0;0.0;855.1948;11.1343;10390.5668;2.2832;1.7027;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
335;0.4761;827.9991;24302.0;0.2769;813.9272;1716495.7436;5.9102;0.0;0.0;0.0;44.6693;0.0;530.3158;569.6412;0.0;0.0;856.0568;10.6889;11411.9286;1.8476;1.8699;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
336;0.4199;607.3788;24302.0;0.2169;593.2421;1692505.4444;4.6171;0.0;0.0;0.0;45.7812;0.0;507.098;561.6648;0.0;0.0;877.7829;10.0463;11917.2888;1.8541;1.6167;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
337;0.4158;374.9561;24302.0;0.1804;358.5112;1697697.8686;3.1256;0.0;0.0;0.0;44.0603;0.0;435.6711;563.3912;0.0;0.0;881.5161;10.4404;9888.0708;2.7298;1.6689;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
338;0.4963;462.8357;24302.0;0.2138;441.8976;1800921.3613;3.9038;0.0;0.0;0.0;43.5206;0.0;424.689;597.7114;0.0;0.0;867.7786;10.1564;8468.738;2.5175;1.529;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
339;0.4674;693.3601;24302.0;0.2185;674.8866;1803476.6693;5.7442;0.0;0.0;0.0;44.24;0.0;448.0829;598.561;0.0;0.0;886.2598;10.4634;9330.1399;2.7642;1.3202;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
340;0.5084;601.0292;24302.0;0.2585;583.7316;1681910.3605;5.08;0.0;0.0;0.0;45.8613;0.0;454.2949;558.1421;0.0;0.0;890.5584;10.839;8970.7173;2.4886;1.8961;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
341;0.4118;404.2702;24302.0;0.189;387.8756;1787872.9292;3.3139;0.0;0.0;0.0;43.3684;0.0;437.5911;593.373;0.0;0.0;864.3512;11.0796;9842.6347;1.9718;1.3609;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
342;0.4176;574.9616;24302.0;0.2068;560.2488;1696541.7241;4.1412;0.0;0.0;0.0;44.2974;0.0;516.6245;563.0068;0.0;0.0;877.3247;11.3207;10185.8455;1.7434;1.3023;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
343;0.439;640.6733;24302.0;0.2309;625.5651;1764045.3444;4.6353;0.0;0.0;0.0;44.5865;0.0;518.7284;585.4507;0.0;0.0;871.4722;11.5555;10104.3337;2.0104;1.6398;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
344;0.4896;550.608;24302.0;0.2282;531.6103;1765922.7257;3.7892;0.0;0.0;0.0;42.3063;0.0;511.6735;586.0749;0.0;0.0;898.6671;11.5305;8061.646;1.9912;1.4236;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
345;0.4821;443.1159;24302.0;0.2362;425.4239;1748571.836;3.494;0.0;0.0;0.0;43.0667;0.0;452.046;580.306;0.0;0.0;897.4039;11.2044;8820.9985;1.5767;1.5713;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
346;0.3652;703.9717;24302.0;0.1909;692.0285;1664708.6506;5.4723;0.0;0.0;0.0;43.7851;0.0;477.3341;552.4228;0.0;0.0;885.6383;11.9864;11628.71;2.7538;1.3195;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
347;0.4515;369.6957;24302.0;0.183;350.1237;1771492.9121;3.187;0.0;0.0;0.0;45.2299;0.0;428.3582;587.9269;0.0;0.0;886.4268;10.5036;8617.1971;2.7095;1.3171;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
348;0.3969;569.5787;24302.0;0.2202;556.5406;1793527.0292;4.0669;0.0;0.0;0.0;42.4817;0.0;501.161;595.2529;0.0;0.0;896.0867;11.9109;11549.1119;1.8299;1.8199;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
349;0.4701;492.8948;24302.0;0.2296;476.0803;1699360.503;3.9862;0.0;0.0;0.0;45.4412;0.0;467.8568;563.944;0.0;0.0;891.4914;10.5452;9584.0344;1.8447;1.6668;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
350;0.4699;793.6717;24302.0;0.2439;777.0787;1784155.7622;5.5872;0.0;0.0;0.0;42.4737;0.0;509.2522;592.1371;0.0;0.0;890.6867;10.6642;10082.7904;2.847;1.8278;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
351;0.3785;420.0357;24302.0;0.1754;405.7405;1710369.1402;3.8347;0.0;0.0;0.0;44.9419;0.0;409.9307;567.6042;0.0;0.0;896.2676;10.6992;11182.8018;2.2208;1.312;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
352;0.402;493.9738;24302.0;0.208;480.2048;1725179.1588;4.2719;0.0;0.0;0.0;42.3654;0.0;410.5431;572.5283;0.0;0.0;893.0411;10.7384;11667.9061;1.7745;1.5298;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
353;0.3698;371.4645;24302.0;0.1738;357.8182;1692137.6076;3.3535;0.0;0.0;0.0;45.7488;0.0;420.8098;561.5425;0.0;0.0;855.8814;11.3948;10882.1068;2.2081;1.4042;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
354;0.4936;621.3666;24302.0;0.2665;605.2339;1726657.4237;5.1235;0.0;0.0;0.0;42.213;0.0;429.8775;573.0198;0.0;0.0;874.5243;10.2725;10418.8917;1.8054;1.867;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
355;0.4995;680.7976;24302.0;0.2513;662.7703;1764884.7823;5.4253;0.0;0.0;0.0;44.6715;0.0;470.4482;585.7298;0.0;0.0;868.976;11.4404;8557.4355;1.9161;1.3412;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
356;0.5073;497.1072;24302.0;0.2179;475.737;1794787.2388;3.658;0.0;0.0;0.0;42.7395;0.0;479.1756;595.6719;0.0;0.0;895.8033;10.4965;8001.2958;2.5106;1.5622;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
357;0.454;674.7089;24302.0;0.2567;660.9914;1689458.384;5.4051;0.0;0.0;0.0;44.8578;0.0;472.903;560.6517;0.0;0.0;852.5986;11.7149;10513.1869;1.9747;1.7626;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
358;0.3892;571.0836;24302.0;0.2058;558.2524;1700038.7304;4.8899;0.0;0.0;0.0;44.3853;0.0;436.8293;564.1695;0.0;0.0;872.3203;11.5621;11459.1415;2.963;1.7378;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
359;0.5053;460.9852;24302.0;0.2393;442.7705;1664340.8138;3.9371;0.0;0.0;0.0;42.9231;0.0;416.136;552.3005;0.0;0.0;883.4319;11.3656;8039.4682;2.0524;1.5895;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
360;0.4103;429.8996;24302.0;0.203;415.6021;1676158.8123;3.6644;0.0;0.0;0.0;42.4662;0.0;415.2028;556.2298;0.0;0.0;891.3104;11.9645;9798.5046;1.8982;1.4269;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
361;0.4198;342.9149;24302.0;0.1866;326.1681;1745001.4428;3.0529;0.0;0.0;0.0;43.6476;0.0;402.0048;579.1189;0.0;0.0;869.8437;11.295;9225.2252;2.3321;1.4715;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
